url_length,num_special_chars,has_ip_address,https_token,is_suspicious_tld,has_suspicious_keyword,domain_entropy,vowel_consonant_ratio,digit_count,subdomain_count
24.469867594383487,0.0,0.0,1.0,0.0,0.0,2.6699979985363695,0.5638109471557622,0.0,1.0
64.32026245942559,2.0,0.0,1.0,1.0,0.0,2.829659549220713,0.07965292621685896,2.0,1.0
23.8981820684511,0.0,0.0,0.0,0.0,0.0,2.86876948613607,0.14134052838104316,0.0,1.0
31.32835418533864,1.0,0.0,1.0,0.0,0.0,3.413009338361202,0.4740374972353658,0.0,0.0
61.095942733455395,3.0,1.0,1.0,1.0,1.0,3.7259062199228623,0.3763330984026704,2.0,2.0
26.440105960974158,0.0,0.0,1.0,0.0,0.0,1.7373034298042849,0.4084427628686217,0.0,0.0
22.771421976644493,1.0,0.0,1.0,0.0,0.0,2.193883044575391,0.3286822791006068,2.0,0.0
24.739046534362412,0.0,0.0,1.0,0.0,0.0,2.638555889372753,0.29095345998348665,0.0,0.0
26.481993292566642,1.0,0.0,1.0,0.0,0.0,2.386446422393861,0.4477523068780277,0.0,0.0
24.24248049898268,1.0,0.0,1.0,0.0,1.0,1.9321901448059036,0.3916158001689089,1.0,0.0
69.87939216511371,4.0,1.0,1.0,0.0,1.0,4.131299174570919,0.5306646559291918,4.0,2.0
25.73424229204322,1.0,0.0,1.0,0.0,0.0,2.3442883779181067,0.2519443928893586,0.0,0.0
26.937535788292465,0.0,0.0,1.0,0.0,0.0,1.8110425247636885,0.39216654184392,0.0,0.0
27.422919203105366,0.0,0.0,0.0,1.0,1.0,3.151595136126533,0.3432439081571945,0.0,1.0
17.77684006255395,1.0,0.0,1.0,0.0,0.0,2.5955340981443675,0.27480677995201946,0.0,1.0
72.16722047521206,3.0,0.0,1.0,0.0,1.0,3.84031396594579,0.4085286534001099,2.0,1.0
18.71250037218291,0.0,0.0,1.0,0.0,0.0,3.0968741906139123,0.5855832754662968,0.0,1.0
79.82579400333715,3.0,1.0,0.0,0.0,1.0,3.4876780822463544,0.09828585821992061,2.0,0.0
14.935413658042876,1.0,0.0,0.0,0.0,0.0,2.4195002432755075,0.5238956513888242,0.0,0.0
41.59859030227563,2.0,1.0,1.0,0.0,0.0,3.334961567318515,0.17167077848979717,5.0,1.0
17.208247901887017,0.0,0.0,1.0,0.0,0.0,2.8073484504114177,0.4713700727200806,0.0,1.0
30.745321311977012,4.0,0.0,1.0,0.0,0.0,2.1419946998841106,0.5737347288706611,0.0,0.0
42.68943395907774,6.0,0.0,0.0,1.0,0.0,3.4001702652347143,0.0723775987991225,2.0,2.0
19.504524510511825,0.0,0.0,1.0,0.0,0.0,2.046659796686226,0.3509715907277633,0.0,0.0
23.788961787176362,1.0,0.0,0.0,1.0,0.0,2.1876978091793022,0.42321658298990555,0.0,0.0
60.979870136678144,3.0,1.0,0.0,0.0,1.0,4.104531096256624,0.4058099703572018,3.0,1.0
22.12989935162568,0.0,0.0,1.0,0.0,0.0,1.9157934943544968,0.3985507446350798,0.0,1.0
18.446711554398654,0.0,0.0,1.0,0.0,0.0,2.959819755837297,0.5486237664285382,0.0,1.0
34.51085899075474,2.0,0.0,1.0,0.0,1.0,2.071415334682884,0.43463373386718274,0.0,1.0
57.516307566359,5.0,1.0,1.0,1.0,1.0,3.6914613114048906,0.09496862719848811,5.0,3.0
27.129286827932756,1.0,0.0,1.0,0.0,0.0,3.4632931390197825,0.3029325853578607,0.0,0.0
22.052939174970486,1.0,0.0,0.0,0.0,0.0,2.202927177184395,0.2967304580268948,0.0,0.0
20.791261180210704,1.0,0.0,1.0,0.0,0.0,2.3383624473174427,0.6568135458764204,0.0,0.0
27.819780667441417,0.0,0.0,1.0,0.0,0.0,2.0991833211711697,0.44225846324736295,0.0,0.0
22.536646222449995,0.0,0.0,1.0,0.0,0.0,1.8104831365665233,0.4463325204490432,0.0,0.0
27.795998786199934,2.0,0.0,1.0,0.0,0.0,2.4236464574987053,0.4250946763640392,0.0,0.0
24.552931265688436,1.0,0.0,1.0,0.0,0.0,2.5156968965445827,0.5315027579003838,0.0,1.0
25.057286207494805,0.0,0.0,1.0,0.0,0.0,1.9858152629535009,0.6238552733433064,0.0,0.0
27.835604783345037,2.0,0.0,1.0,0.0,0.0,1.916574069609539,0.4565953185484528,0.0,0.0
19.745073352975684,1.0,0.0,1.0,0.0,0.0,1.2738241407684645,0.5218198654028046,0.0,0.0
29.530636721974382,0.0,0.0,1.0,0.0,0.0,2.4534595631821055,0.546630025845425,0.0,1.0
17.49619879909572,0.0,0.0,1.0,0.0,0.0,1.5460142996390491,0.4999679315070623,0.0,0.0
31.145258161098564,1.0,0.0,1.0,0.0,0.0,2.6346533671918424,0.45230596112871874,0.0,0.0
24.78726381718552,1.0,0.0,1.0,0.0,0.0,2.621781791130682,0.4201227314944124,2.0,0.0
61.122875112232,3.0,1.0,0.0,1.0,1.0,3.580381963782866,0.2861211225242184,1.0,1.0
25.417718033058705,1.0,0.0,1.0,0.0,0.0,2.6009239527586083,0.20548303054343423,0.0,0.0
68.20856394507659,4.0,1.0,0.0,0.0,1.0,4.299907478102716,0.23001547527853627,3.0,0.0
60.28696737439283,5.0,1.0,1.0,1.0,0.0,3.590698459564679,0.32140772235709025,6.0,1.0
29.45659759347129,6.0,0.0,1.0,0.0,0.0,2.312722047338053,0.39336780143050876,0.0,0.0
97.06619731154768,3.0,1.0,1.0,1.0,1.0,3.4433113130986426,0.28885752039342544,1.0,1.0
71.45448042973872,7.0,0.0,1.0,0.0,1.0,4.00226397484544,0.2097135946300855,3.0,3.0
33.22981005840602,0.0,0.0,1.0,0.0,0.0,1.300233634728442,0.42270395376898756,0.0,1.0
72.11291357717947,2.0,1.0,0.0,1.0,1.0,3.877564163781441,0.14324621661163728,3.0,3.0
23.851918473340973,2.0,0.0,1.0,0.0,0.0,2.6811535419126304,0.3470289063484438,0.0,0.0
63.63113756531493,2.0,0.0,0.0,0.0,1.0,3.5378967451029615,-0.14929636465750024,1.0,1.0
60.519064123250445,0.0,1.0,0.0,1.0,0.0,4.1652727868797745,0.15380291916533972,6.0,3.0
68.04152117570445,2.0,0.0,1.0,0.0,1.0,4.142335191144203,0.06737819208817952,1.0,0.0
22.092337872949173,0.0,0.0,1.0,0.0,0.0,1.4169978202741182,0.3879882859048114,0.0,0.0
23.57691130328754,2.0,0.0,1.0,0.0,0.0,2.989950244845526,0.48934643909180103,0.0,0.0
20.44347350248087,1.0,0.0,0.0,0.0,0.0,3.4965546433719035,0.4853764674385094,0.0,1.0
24.350185692630255,0.0,0.0,1.0,0.0,1.0,1.7876460434626318,0.45746535748786493,0.0,1.0
22.959910465315247,2.0,0.0,1.0,0.0,0.0,2.438268241943605,0.36184209115718613,0.0,0.0
23.062175291969996,1.0,0.0,1.0,0.0,0.0,2.271102799951615,0.49950191889573026,0.0,0.0
36.984408481926366,2.0,0.0,0.0,1.0,0.0,3.6805155435559564,0.364104503302024,1.0,3.0
18.873175041972097,2.0,0.0,1.0,0.0,0.0,2.188177614594805,0.6189792082285668,0.0,0.0
18.169018200841265,2.0,0.0,1.0,0.0,0.0,2.545716148157386,0.4970218476025876,2.0,0.0
28.666735591351543,3.0,0.0,1.0,0.0,0.0,2.8076311152007407,0.3315166273473071,0.0,0.0
38.91516669519757,1.0,0.0,1.0,0.0,0.0,3.1419376549014535,0.3524630160431453,0.0,0.0
28.467126551243474,1.0,0.0,1.0,0.0,1.0,2.614702835664032,0.4433462804942427,0.0,0.0
26.56746694692577,0.0,0.0,1.0,0.0,0.0,2.8430489080437478,0.42046272599030626,1.0,1.0
29.78561772385863,2.0,0.0,1.0,0.0,0.0,2.0363342725753606,0.46106837168840364,0.0,0.0
24.35903763690331,0.0,0.0,1.0,0.0,0.0,2.097232462494586,0.393966351593306,0.0,0.0
18.032020133897703,1.0,0.0,1.0,0.0,0.0,1.5890916653589682,0.3545313013314552,1.0,1.0
72.0771643864602,2.0,1.0,1.0,1.0,1.0,3.829630410982043,0.1999281010921001,3.0,3.0
58.382412070215345,3.0,1.0,1.0,1.0,0.0,3.4641009592299583,-0.09291682033172782,1.0,0.0
23.96741010861568,0.0,0.0,1.0,0.0,1.0,1.853776868154308,0.3975409449697982,0.0,0.0
22.255391733043176,1.0,0.0,0.0,0.0,0.0,2.107340384387425,0.4088804131521989,0.0,0.0
53.74682744875382,4.0,1.0,1.0,1.0,1.0,4.599507842570125,0.14973047859554145,2.0,1.0
24.11492204446504,0.0,0.0,1.0,0.0,0.0,3.47262329270767,0.26668464386554386,0.0,1.0
20.353655337059646,1.0,0.0,1.0,0.0,0.0,2.3888218122305735,0.3232264751537661,0.0,1.0
73.14597274262914,4.0,1.0,1.0,1.0,1.0,4.30387202799975,0.17528335606893858,2.0,3.0
53.06343536015925,7.0,1.0,1.0,0.0,1.0,3.4789852148647977,0.4474194916806212,3.0,1.0
23.745816979072085,0.0,0.0,1.0,1.0,0.0,3.02258040094973,0.5236744918968764,0.0,0.0
17.89749237259332,0.0,0.0,1.0,0.0,0.0,1.12722137677523,0.5577530365310435,0.0,0.0
54.69900515136537,3.0,0.0,1.0,0.0,1.0,3.540491270435392,0.09103686210384515,3.0,1.0
17.536342743675604,2.0,0.0,1.0,0.0,0.0,2.868989857950491,0.5172120596928542,0.0,0.0
24.944802710430608,1.0,0.0,1.0,0.0,0.0,2.5277066526732526,0.4610245101711913,0.0,1.0
22.040726945633395,3.0,0.0,1.0,0.0,0.0,2.4319350970141103,0.39492406029251037,0.0,0.0
41.759650822720104,5.0,1.0,0.0,1.0,0.0,3.9447952973785143,0.40295971575278655,1.0,3.0
62.80837225100278,4.0,1.0,0.0,1.0,1.0,3.713007370004842,0.1552356472069188,1.0,3.0
31.325369392086706,3.0,0.0,1.0,0.0,0.0,2.2648891612064457,0.4468765272481295,1.0,0.0
12.097992519601128,0.0,0.0,1.0,0.0,0.0,2.183097595597489,0.3592807464990711,0.0,0.0
28.183361464983776,1.0,0.0,1.0,0.0,0.0,1.9837812001050308,0.3817746739152835,1.0,0.0
24.37243708832679,1.0,0.0,1.0,0.0,0.0,2.381994789799309,0.4572809852595922,1.0,0.0
24.888137129304003,0.0,0.0,1.0,0.0,0.0,3.489760087782562,0.3747701953344977,0.0,1.0
36.22904373176915,0.0,0.0,1.0,0.0,0.0,2.9568094579720317,0.4860855495793165,0.0,0.0
28.393273497150336,0.0,0.0,1.0,0.0,0.0,2.022014107451758,0.5620950305799738,0.0,0.0
27.93911911786051,3.0,0.0,1.0,0.0,0.0,2.166558854290799,0.33510651372416006,0.0,0.0
30.27113130317103,1.0,0.0,0.0,0.0,0.0,2.2484469610202185,0.39366866508342774,0.0,0.0
57.15163599843042,3.0,1.0,1.0,1.0,0.0,4.013834832135192,0.22437908446880245,1.0,1.0
26.115573323413035,0.0,0.0,1.0,0.0,0.0,2.080996331269928,0.5062251769342642,0.0,0.0
23.117840057308875,0.0,0.0,1.0,0.0,0.0,2.9839433104960507,0.4565848201949769,0.0,0.0
28.741766918839666,0.0,0.0,1.0,0.0,0.0,2.52545447832348,0.4921712306675827,0.0,0.0
62.62350485399521,5.0,1.0,0.0,1.0,1.0,3.898632057926133,0.1822674613027998,2.0,0.0
32.758435882250545,1.0,0.0,1.0,0.0,0.0,2.484330660257457,0.540673264866216,0.0,0.0
19.717274980804973,1.0,0.0,1.0,0.0,0.0,2.1221641909022195,0.5203535899177217,0.0,0.0
41.39402636103838,6.0,1.0,1.0,0.0,0.0,3.9329800978393687,0.3099120842166265,0.0,2.0
60.14353477715927,5.0,1.0,0.0,0.0,0.0,3.8807925105906333,0.02836319507272686,1.0,1.0
26.169441899036507,0.0,0.0,1.0,0.0,0.0,2.3802367631349455,0.36461758188331633,0.0,0.0
33.49107902928612,2.0,0.0,0.0,0.0,0.0,2.721019626084331,0.3832598473019377,0.0,1.0
27.87937008564185,0.0,0.0,1.0,0.0,0.0,2.223972907690542,0.3072794066593461,0.0,0.0
31.823751943918914,2.0,0.0,1.0,0.0,0.0,1.338231268034101,0.3715678559905699,0.0,0.0
14.81177659359076,2.0,0.0,1.0,0.0,0.0,1.864369059998582,0.377747928858883,0.0,0.0
74.32793468206394,5.0,1.0,1.0,1.0,1.0,3.334871497790907,-0.12603993350155612,4.0,1.0
75.1240899221311,4.0,1.0,1.0,0.0,1.0,3.5000115482208116,0.07068873847702548,1.0,2.0
58.87923292528678,5.0,1.0,0.0,1.0,1.0,3.1956912824838386,0.214209580048126,0.0,2.0
76.17534743748024,5.0,1.0,0.0,0.0,1.0,4.57296949790696,0.10249062605374112,3.0,3.0
21.500868234573005,0.0,0.0,0.0,0.0,0.0,2.448845624121748,0.3748607095755787,0.0,1.0
54.660419612922055,4.0,1.0,0.0,1.0,0.0,3.466588042806331,0.5079304146050099,2.0,2.0
34.11926493199245,0.0,0.0,1.0,0.0,0.0,2.223048887530788,0.38106543664757947,2.0,0.0
68.67890067771542,1.0,1.0,0.0,0.0,1.0,4.172067626051597,0.23392744957992168,1.0,3.0
25.582174427501297,1.0,0.0,1.0,0.0,0.0,2.8742339006717486,0.2339514794362847,0.0,0.0
19.448118957650333,0.0,0.0,1.0,0.0,0.0,1.6229003658196384,0.4862527547021047,0.0,0.0
19.19085840132537,0.0,0.0,1.0,0.0,0.0,2.210666471657089,0.52459176292848,0.0,1.0
21.732807315164298,0.0,0.0,1.0,0.0,0.0,2.9273758195001234,0.43065591396243225,1.0,0.0
27.80233535425561,1.0,0.0,1.0,0.0,1.0,3.294353684316238,0.3081617828521721,0.0,0.0
54.689640208154174,2.0,1.0,0.0,1.0,1.0,3.8098963339394687,0.24348924233584784,0.0,0.0
35.9728281417051,0.0,0.0,1.0,0.0,0.0,1.937326068793419,0.28132461218998267,0.0,0.0
31.892703182760197,0.0,0.0,1.0,0.0,0.0,3.113368495061679,0.5302078831376158,0.0,1.0
22.526830560691238,1.0,0.0,1.0,0.0,0.0,2.4326802648787003,0.4490877479012029,0.0,1.0
88.27451581563591,4.0,1.0,0.0,1.0,1.0,3.4799355816019757,0.265049203519158,2.0,0.0
25.573108305179474,1.0,0.0,0.0,1.0,0.0,3.2097898239222182,0.41912908687440215,0.0,0.0
18.859916861101237,0.0,0.0,1.0,0.0,0.0,2.0363364466102913,0.38782436714058416,0.0,1.0
60.463102482835765,2.0,1.0,1.0,1.0,1.0,3.6171369838438574,0.15998644521005811,2.0,2.0
77.20481938738197,6.0,0.0,1.0,1.0,1.0,3.625004433766392,0.10838218618076534,2.0,0.0
48.8383784586815,5.0,0.0,1.0,1.0,1.0,3.7712345781108545,0.0730396677368379,1.0,3.0
26.08326144046164,2.0,0.0,1.0,0.0,0.0,2.4548716298604765,0.4471448276103873,1.0,0.0
27.094940004152434,0.0,0.0,1.0,0.0,0.0,2.7368487479482813,0.43225022533456875,1.0,1.0
22.970613880148704,1.0,0.0,0.0,0.0,0.0,2.9899792765120825,0.3499582420177625,0.0,0.0
53.172766174484345,8.0,0.0,1.0,1.0,1.0,3.878092023792413,0.1787914237715702,2.0,2.0
